id,title,author,isbn,annual circs
9911,"Go away, big green monster! /","Emberley, Ed.",9780316236539,2
9912,"Orange you glad it's Halloween, Amber Brown? /","Danziger, Paula,",9780399234712,2
9913,Toot & Puddle :,"Hobbie, Holly.",9780316366021,2
9914,The stars will still shine /,"Rylant, Cynthia.",9780060546397,2
9915,Spook :,"Roach, Mary.",9780393059625,2
9916,"Diddle, diddle, dumpling /","Pearson, Tracey Campbell.",9780374308612,2
9917,Snowmen at Christmas /,"Buehner, Caralyn.",9780803729957,2
9918,Saving fish from drowning /,"Tan, Amy.",9780399153013,2
9919,In the fold :,"Cusk, Rachel,",9780316058278,2
9920,The book of secrets :,"Chopra, Deepak.",9780517706244,2
9921,False impression /,"Archer, Jeffrey,",9780312353728,2
9922,Dean & me :,"Lewis, Jerry,",9780739325513,2
9923,The chocolate touch /,"Catling, Patrick Skene.",9780440412892,2
9924,Brave Charlotte /,"Stohner, Anu.",9781582346908,2
9925,The other side /,"Banyai, Istvan.",9780811846080,2
9926,Carnival at candlelight /,"Osborne, Mary Pope.",9780375830334,2
9927,Duck skates /,"Berry, Lynne.",9780805072198,2
9928,My pony Jack at riding lessons /,"Meister, Cari.",9780670059188,2
9929,Thumbelina /,"Mills, Lauren A.",9780316573597,2
9930,In the snow /,"Denslow, Sharon Phillips.",9780060596842,2
9931,Does an elephant take a bath? /,"Ehrlich, Fred.",9781593541118,2
9932,"Goha, the Wise Fool /","Johnson-Davies, Denys.",9780399242229,2
9933,Across the wall :,"Nix, Garth",9780060747138,2
9934,Over in the ocean :,"Berkes, Marianne Collins.",9781584690634,2
9935,Strong stuff :,"Harris, John,",9780892367849,2
9936,I spy school days :,"Wick, Walter.",9780590481359,2
9937,Gone :,"Kellerman, Jonathan.",9780345452610,2
9938,Hunt club /,"Lescroart, John T.",9780525949145,2
9939,One last look /,"Miller, Linda Lael.",9780743470506,2
9941,Wicked :,"Maguire, Gregory.",9780060987107,2
9943,Turning angel /,"Iles, Greg.",9780743234719,2
9944,Blue screen /,"Parker, Robert B.,",9780399153518,2
9945,Dead watch /,"Sandford, John,",9780399153549,2
9946,Grandfather Buffalo /,"Arnosky, Jim.",9780399241697,2
9947,The miraculous journey of Edward Tulane /,"DiCamillo, Kate",9780763625894,2
9948,Captain Flinn and the pirate dinosaurs /,"Andreae, Giles,",9781416907138,2
9949,Dinosaur days /,"Milton, Joyce.",9780394870236,2
9950,Children's quick & easy cookbook/,"Wilkes, Angela.",9780789420268,2
9951,Frangipani :,"Vaite, Célestine Hitiura,",9780316114660,2
9952,Shoot the moon /,"Letts, Billie.",9780446695060,2
9953,The last Templar /,"Khoury, Raymond.",9780525949411,2
9954,Cherry cheesecake murder :,"Fluke, Joanne,",9780758202949,2
9955,Get up and go! /,"Carlson, Nancy L.",9780670059812,2
9956,Building & finishing walls & ceilings :,,9781589230422,2
9957,Digging to America :,"Tyler, Anne.",9780307263940,2
9958,Lost and found /,"Jeffers, Oliver",9780399245039,2
9959,The room of wonders /,"Ruzzier, Sergio.",9780374363437,2
9960,Silly Suzy Goose / Petr Horáček.,"Horá*cek, Petr",9780763630409,2
9961,The best Christmas ever /,"Chen, Zhiyuan,",9780976205623,2
9962,Imagine a day /,"Thomson, Sarah L.",9780689852190,2
9963,Raisin and Grape /,"Amico, Tom.",9780803730915,2
9964,Fantastic farm machines /,"Peterson, Cris.",9781590782712,2
9965,Curious George rides a bike,"Rey, H. A.",9780395169643,2
9966,Jane Austen in Scarsdale :,"Cohen, Paula Marantz,",9780312325022,2
9967,The Standard & Poor's guide to personal finance /,"Downey, Tom,",9780071447416,2
9968,The fallen /,"Parker, T. Jefferson.",9780060562380,2
9969,Calder storm /,"Dailey, Janet",9780758204424,2
9971,Pegasus descending :,"Burke, James Lee,",9780743277723,2
9972,A death in Belmont /,"Junger, Sebastian.",9780393059809,2
9973,The good good pig :,"Montgomery, Sy.",9780345481375,2
9974,Killer instinct /,"Finder, Joseph.",9780312347475,2
9975,Susannah's garden /,"Macomber, Debbie.",9780778323020,2
9976,The man of my dreams :,"Sittenfeld, Curtis.",9781400064762,2
9977,Murder in Montmartre /,"Black, Cara,",9781569474105,2
9978,Kingdom come /,"Green, Tim,",9780446577427,2
9979,What Jesus meant /,"Wills, Garry,",9780670034963,2
9980,Kids weaving /,"Swett, Sarah.",9781584794677,2
9981,Climbing Rosa /,"Fowles, Shelley.",9781845070793,2
9984,"But, excuse me, that is my book /","Child, Lauren.",9780803730960,2
9985,One of those days /,"Rosenthal, Amy Krouse.",9780399243653,2
9987,Tiger /,"Stone, Jeff.",9780375830716,2
9988,Tiger,"Stone, Jeff.",9780307206473,2
9989,Home for a bunny /,"Brown, Margaret Wise,",9780307105462,2
9990,Hardworking puppies /,"Reiser, Lynn.",9780152054045,2
9991,Suite française /,"Némirovsky, Irène,",9781400044733,2
9993,Rule #1 :,"Town, Phil.",9780307336132,2
9994,The baby's book of baby animals /,"Chorao, Kay.",9780525471998,2
9995,Crafts to make in the Fall /,"Ross, Kathy",9780761303183,2
9996,Telegraph days :,"McMurtry, Larry.",9780743250788,2
9997,What your doctor hasn't told you and the health-store clerk doesn't know :,"Schneider, Edward L.",9781583332528,2
9998,Book of the dead /,"Cornwell, Patricia Daniels.",9780399153938,2
9999,Lisey's story :,"King, Stephen,",9780743289412,2
10000,The second mouse /,"Mayor, Archer",9780892960347,2
10001,The second mouse /,"Mayor, Archer",9780892960347,2
10002,Construction zone /,"Hudson, Cheryl Willis.",9780763626846,2
10003,A good yarn /,"Macomber, Debbie.",9780739454053,2
10004,Dimity Duck /,"Yolen, Jane.",9780399246326,2
10005,Teacher's pets /,"Dodds, Dayle Ann.",9780763622527,2
10006,Oscar :,"Schwartz, Amy",9780060726225,2
10008,The problem child /,"Buckley, Michael,",9780810949140,2
10009,Gregor and the marks of secret /,"Collins, Suzanne.",9780439791458,2
10010,Restoring Grace /,"Fforde, Katie.",9780312358778,2
10011,Christmas letters /,"Macomber, Debbie.",9780778323495,2
10012,H.R.H. /,"Steel, Danielle",9780385338295,2
10013,The Mephisto club :,"Gerritsen, Tess.",9780345476999,2
10014,The messenger /,"Silva, Daniel,",9780399153358,2
10015,Thirteen moons /,"Frazier, Charles,",9780375509322,2
10016,The Beatrice letters /,"Snicket, Lemony",9780060586584,2
10017,Clip-clop /,"Smee, Nicola.",9781905417094,2
10018,I'm not a baby! /,"McElmurry, Jill.",9780375836145,2
10019,Big Brown Bear goes to town /,"McPhail, David,",9780152053178,2
10020,Henry and Mudge and the big sleepover :,"Rylant, Cynthia.",9780689811715,2
10021,Half magic /,"Eager, Edward.",9780152053024,2
10022,Wildfire /,"Morrison, Taylor.",9780618509003,2
10023,Seashore /,"Parker, Steve.",9780756607210,2
10024,Fish /,"Parker, Steve.",9780756610739,2
10025,Kiki Strike :,"Miller, Kirsten,",9781582349602,2
10026,Mama :,"Winter, Jeanette.",9780152054953,2
10027,I shouldn't even be doing this! :,"Newhart, Bob.",9781401302467,2
10028,Ghost hunters :,"Blum, Deborah,",9781594200908,2
10029,School's out-- forever /,"Patterson, James,",9780316155595,2
10030,Thunderstruck /,"Larson, Erik.",9781400080663,2
10031,Act of treason /,"Flynn, Vince.",9780743270373,2
10033,Real knights :,"Gravett, Christopher,",9781592700349,2
10034,"Take care, Good Knight /","Thomas, Shelley Moore.",9780525476955,2
10035,A very brave witch /,"McGhee, Alison,",9780689867309,2
10036,Anybody out there? /,"Keyes, Marian.",9780060731304,2
10037,"You can, toucan, math :","Adler, David A.",9780823419197,2
10038,The cow who clucked /,"Fleming, Denise,",9780805072655,2
10039,Sam Bennett's new shoes /,"Thermes, Jennifer.",9781575058221,2
10040,"Bread and roses, too /","Paterson, Katherine.",9780618654796,2
10041,Emily Windsnap and the monster from the deep /,"Kessler, Liz.",9780763625047,2
10042,The audacity of hope :,"Obama, Barack.",9780307237699,2
10044,I feel bad about my neck :,"Ephron, Nora.",9780307264558,2
10045,Specials /,"Westerfeld, Scott",9780689865404,2
10046,Wait for me /,"Na, An,",9780399242755,2
10047,Gossamer /,"Lowry, Lois.",9780618685509,2
10048,It's okay to miss the bed on the first jump :,"O'Hurley, John.",9781594630323,2
10049,For one more day /,"Albom, Mitch,",9781401303273,2
10050,Care and feeding of sprites /,"DiTerlizzi, Tony.",9781416927570,2
10051,The guy not taken :,"Weiner, Jennifer.",9781416535201,2
10053,World War Z :,"Brooks, Max.",9780307346605,2
10054,The right attitude to rain /,"McCall Smith, Alexander,",9780375423000,2
10055,The Afghan /,"Forsyth, Frederick,",9780399153945,2
10056,The revenge of the McNasty brothers /,"Trine, Greg.",9780805079296,2
10057,Wayside School is falling down /,"Sachar, Louis,",9780688078683,2
10058,The mighty street sweeper /,"Moore, Patrick H.,",9780805077896,2
10059,Can you feel the force? /,"Hammond, Richard,",9780756620332,2
10060,The Mayflower Compact /,"Yero, Judith Lloyd.",9780792258919,2
10061,Classification /,"Wallace, Holly,",9781403488549,2
10062,"Around the House, the Fox Chased the Mouse : A Prepositional Tale","Walton, Rick; Bradshaw, Jim (ILT)",9781423600060,2
10063,When Owen's mom breathed fire /,"Lindenbaum, Pija.",9789129665482,2
10064,"My buddy, Slug /","Krosoczka, Jarrett.",9780375833427,2
10065,Andy Shane and the pumpkin trick /,"Jacobson, Jennifer,",9780763626051,2
10066,Winter is the warmest season /,"Stringer, Lauren.",9780152049676,2
10067,Jack and the beanstalk /,"Nesbit, E.",9780763621247,2
10068,Petunia /,"Duvoisin, Roger,",9780394808659,2
10069,The double bind :,"Bohjalian, Chris A.",9781400047468,2
10070,The alibi man /,"Hoag, Tami.",9780553802016,2
10071,Ageless :,"Somers, Suzanne,",9780307237248,2
10072,Barefoot Contessa at home :,"Garten, Ina",9781400054343,2
10073,Fairest /,"Levine, Gail Carson.",9780060734084,2
10074,The extinct files :,"Edwards, Wallace.",9781553379713,2
10075,Elusive moose /,"Gannij, Joan.",9781905236756,2
10076,Owl babies /,"Waddell, Martin.",9781564021014,2
10077,Storm runners :,"Parker, T. Jefferson",9780060854232,2
10078,The case of the missing books :,"Sansom, Ian.",9780060822507,2
10079,Born in death /,"Robb, J. D.,",9780399153471,2
10080,Mr. Pusskins :,"Lloyd, Sam.",9781416925170,2
10081,Heron & Turtle /,"Gorbachev, Valeri.",9780399243219,2
10082,England /,"Blashfield, Jean F.",9780516248691,2
10083,Obsession :,"Kellerman, Jonathan",9780345452634,2
10084,Back on Blossom Street /,"Macomber, Debbie.",9780778324515,2
10085,One more sheep /,"Kelly, Mij.",9781561453788,2
10086,One more sheep /,"Kelly, Mij.",9781561453788,2
10087,The higher power of Lucky /,"Patron, Susan.",9781416901945,2
10088,The watchman /,"Crais, Robert.",9780743281638,2
10089,Dragon of the red dawn /,"Osborne, Mary Pope.",9780375837272,2
10090,The organic lawn care manual :,"Tukey, Paul Boardway.",9781580176552,2
10091,Go put your strengths to work :,"Buckingham, Marcus.",9780743261678,2
10092,Green as a bean /,"Kuskin, Karla.",9780060753320,2
10093,The book thief /,"Zusak, Markus.",9780375831003,2
10094,The bunnies are not in their beds /,"Russo, Marisabina.",9780375839610,2
10095,The secret science project that almost ate the school /,"Sierra, Judy.",9781416911753,2
10096,Into the wild /,"Hunter, Erin.",9780060000028,2
10097,The invention of Hugo Cabret :,"Selznick, Brian.",9780439813785,2
10098,M.L.K. :,"Bolden, Tonya",9780810954762,2
10099,Amazing Grace :,"Metaxas, Eric.",9780061173004,2
10100,Burn the town and sack the banks! :,"Prince, Cathryn J.",9780786717514,2
10101,Birdsongs /,"Franco, Betsy.",9780689877773,2
10102,Pilates :,"Ungaro, Alycea.",9780789484000,2
10103,Shadows on Society Hill :,"Coleman, Evelyn,",9781593691622,2
10104,The Spellman files :,"Lutz, Lisa.",9781416532392,2
10106,Lean mean thirteen /,"Evanovich, Janet",9780312349493,2
10107,The quickie :,"Patterson, James,",9780316117364,2
10108,Sisters,"Steel, Danielle",9780739313602,2
10109,Physik /,"Sage, Angie.",9780060577377,2
10110,Physik /,"Sage, Angie.",9780060577377,2
10111,We shall not sleep :,"Perry, Anne.",9780345456601,2
10112,Why isn't Pluto a planet? :,"Kortenkamp, Steve.",9780736867535,2
10113,Rainstorm /,"Lehman, Barbara.",9780618756391,2
10114,I don't like Gloria! /,"Umansky, Kaye.",9780763632021,2
10115,The land of mango sunsets /,"Frank, Dorothea Benton.",9780060892388,2
10116,Dreams from my father :,"Obama, Barack.",9781400082773,2
10117,Everyday pasta :,"De Laurentiis, Giada.",9780307346582,2
10118,"Eat, pray, love :","Gilbert, Elizabeth,",9780670034710,2
10119,Boomsday :,"Buckley, Christopher,",9780446579810,2
10120,What is the what :,"Eggers, Dave.",9781932416640,2
10121,The woods /,"Coben, Harlan,",9780525950127,2
10122,The gaslight effect :,"Stern, Robin.",9780767924450,2
10123,Kabul Beauty School :,"Rodriguez, Deborah.",9781400065592,2
10124,The land of mango sunsets /,"Frank, Dorothea Benton.",9780061259289,2
10125,Harry Potter and the deathly hallows /,"Rowling, J. K.",9780545010221,2
10126,The quilter's homecoming :,"Chiaverini, Jennifer.",9780786292110,2
10127,Play dirty :,"Brown, Sandra,",9780743289351,2
10128,Bones to ashes /,"Reichs, Kathy.",9780743294379,2
10129,The talented Clementine /,"Pennypacker, Sara,",9780786838707,2
10130,The Titan's curse /,"Riordan, Rick,",9781423101451,2
10131,The snow baby :,"Kirkpatrick, Katherine.",9780823419739,2
10132,"""I'm not scared!"" /","Allen, Jonathan,",9780786837229,2
10133,"""I'm not scared!"" /","Allen, Jonathan,",9780786837229,2
10134,Pictures from our vacation /,"Perkins, Lynne Rae.",9780060850975,2
10135,Will you read to me? /,"Cazet, Denys.",9781416909354,2
10136,The worst hard time :,"Egan, Timothy.",9780618773473,2
10137,Duck at the door /,"Urbanovic, Jackie.",9780061214387,2
10138,Animal poems /,"Worth, Valerie.",9780374380571,2
10139,The overlook :,"Connelly, Michael.",9780316018951,2
10140,Body of lies :,"Ignatius, David,",9780393065039,2
10141,Paula Spencer /,"Doyle, Roddy,",9780670038169,2
10142,The battle for the Rhine :,"Neillands, Robin,",9781585677870,2
10143,The Maytrees /,"Dillard, Annie.",9780061239533,2
10144,The exceptional presenter :,"Koegel, Timothy J.",9781929774449,2
10145,Complete works /,"Shakespeare, William,",9780679642954,2
10146,The tragedy of Macbeth /,"Shakespeare, William,",9781439172254,2
10147,Peony in love :,"See, Lisa.",9781400064663,2
10148,God is not great :,"Hitchens, Christopher.",9780446579803,2
10149,My last best friend /,"Bowe, Julie,",9780152057770,2
10150,Operation Red Jericho /,"Mowll, Joshua.",9780763626341,2
10151,The periodic table :,"Dingle, Adrian.",9780753460856,2
10152,American youth :,"LaMarche, Phil.",9781400066056,2
10153,And the train goes-- /,"Bee, William.",9780763632489,2
10154,The bravest knight /,"Mayer, Mercer,",9780803732063,2
10155,Orange pear apple bear /,"Gravett, Emily.",9781416939993,2
10156,Curious George gets a medal.,"Rey, H. A.",9780395169735,2
10157,Angelina ballerina /,"Craig, Helen.",9780670060269,2
10158,Granddad's fishing buddy /,"Quigley, Mary,",9780803729421,2
10159,How the Grinch stole Christmas! /,"Seuss,",9780394800790,2
10160,Tales from the teachers' lounge :,"Wilder, Robert.",9780385339278,2
10161,The world without us /,"Weisman, Alan.",9780312347291,2
10162,Garden spells /,"Allen, Sarah Addison.",9780553805482,2
10163,The unknown terrorist /,"Flanagan, Richard,",9780802118516,2
10164,Dead heat /,"Francis, Dick.",9780399154768,2
10165,Playing for pizza /,"Grisham, John",9780385525008,2
10166,Where angels go /,"Macomber, Debbie.",9780778325154,2
10167,Where angels go /,"Macomber, Debbie.",9780778325154,2
10168,The race /,"Patterson, Richard North.",9780805079487,2
10169,Shoot him if he runs /,"Woods, Stuart",9780399154447,2
10170,"White owl, barn owl /","Davies, Nicola,",9780763633646,2
10171,The growing story /,"Krauss, Ruth.",9780060247164,2
10172,The growing story /,"Krauss, Ruth.",9780060247164,2
10173,Banjo granny /,"Busse, Sarah Martin.",9780618336036,2
10174,Letters from a desperate dog /,"Christelow, Eileen.",9780618510030,2
10175,Flat Stanley /,"Brown, Jeff,",9780061129049,2
10176,"Follow me, Mittens /","Schaefer, Lola M.,",9780060546656,2
10177,Badger's fancy meal /,"Kasza, Keiko.",9780399246036,2
10178,How many seeds in a pumpkin? /,"McNamara, Margaret.",9780375840142,2
10179,Down river /,"Hart, John,",9780312359317,2
10180,Harold and the purple crayon /,"Johnson, Crockett,",9780060229351,2
10181,The adventures of Thor the Thunder God /,"Lunge-Larsen, Lise.",9780618473014,2
10182,We love school! /,"Janovitz, Marilyn.",9780735821125,2
10183,"Please, Louise! /","Wishinsky, Frieda.",9780888997968,2
10184,"Knock, knock! /",,9780803731523,2
10185,The Three Bears' Halloween /,"Duval, Kathy.",9780823420322,2
10186,Otter everywhere /,"Webster, Christine.",9780763629212,2
10187,"Beowulf, a hero's tale retold /","Rumford, James,",9780618756377,2
10188,Living color /,"Jenkins, Steve,",9780618708970,2
10189,Sweet revenge /,"Davidson, Diane Mott.",9780060527334,2
10190,The girl with braided hair /,"Coel, Margaret,",9780425217122,2
10191,The last empress /,"Min, Anchee,",9780618531462,2
10192,Then we came to the end :,"Ferris, Joshua.",9780316016384,2
10193,Still summer /,"Mitchard, Jacquelyn.",9780446578769,2
10194,The 47th samurai :,"Hunter, Stephen,",9780743238090,2
10195,The Cossacks /,"Tolstoy, Leo,",9780679431312,2
10196,Gooseberry Patch very merry Christmas cookbook.,,9780848731809,2
10197,Thanksgiving 101 :,"Rodgers, Rick,",9780061227318,2
10198,"Good luck, Ivy /","Yee, Lisa.",9781593693565,2
10199,The nixie's song /,"DiTerlizzi, Tony.",9780689871313,2
10200,Good masters! Sweet ladies! :,"Schlitz, Laura Amy.",9780763615789,2
10201,Leaves /,"Stein, David Ezra",9780399246364,2
10202,Max & Mo make a snowman /,"Lakin, Patricia,",9781416925385,2
10203,"Happy New Year, Julie /","McDonald, Megan",9781593692919,2
10204,Middle school is worse than meatloaf :,"Holm, Jennifer L.",9780689852817,2
10205,Poor Puppy /,"Bruel, Nick.",9781596432703,2
10206,Who loves the fall? /,"Raczka, Bob.",9780807590379,2
10207,That special little baby /,"Peddicord, Jane Ann.",9780152054304,2
10208,A dog needs a bone /,"Wood, Audrey.",9780545000055,2
10209,Little Red Riding-Hood /,"Pinkney, Jerry.",9780316013550,2
