title,author,isbn,count
"Snow bears /","Waddell, Martin.","076361906X (lib. bdg.) :",1
"St. Patrick's Day in the morning /","Bunting, Eve,","0395290988 | 0395290988",1
"One corpse too many :","Peters, Ellis,",0688036309,1
"The Axeman's jazz /","Smith, Julie,","0312062958 :",1
"Public secrets /","Roberts, Nora.",0553106554,1
"Wonderstruck :","Selznick, Brian.","9780545027892 : | 0545027896 :",1
"Death benefit /","Cook, Robin,","0399157468 | 9780399157462",1
"Savannah blues /","Andrews, Mary Kay,",006019958X,1
"The fixer upper /","Andrews, Mary Kay,","9780060837389 : | 0060837381 :",1
"Heartstone /","Sansom, C. J.","9780670022397 : | 067002239X :",1
"Einstein's clocks and Poincaré's maps :","Galison, Peter,","9780393020014 : | 0393020010 :",1
"Journeys for freedom :","Buckley, Susan Washburn.","0618223231 (lib. bdg.) :",1
"The gold eaters /","Wright, Ronald,","9781594634628 : HRD | 1594634629 : HRD",1
"Under Gemini /","Pilcher, Rosamunde.",,1
"The forgotten arts.","Bacon, Richard M.",0911658653,1
"The forgotten arts.",,0911658955,1
"The New York review of books.",,,1
"The lazy pig /","Randell, Beverley.",043504902X,1
"The bumper cars /","Randell, Beverley,",0763515086,1
"The go-carts /","Randell, Beverley,",0763541494,1
"Start with the soil : the organic gardener's guide/","Gershuny, Grace.",0875965679,1
"The vegetable gardener's bible :","Smith, Edward C.","158017213X (alk. paper) | 9781580172134 (alk. paper) | 1580172121 (pbk. : alk. paper) | 9781580172127 (pbk. : alk. paper)",1
"Plum spooky /","Evanovich, Janet.","0312383320 | 9780312383329",1
"Dawn on a distant shore /","Donati, Sara,",0553107488,1
"Robert B. Parker's lullaby :","Atkins, Ace.","9780399158032 : | 0399158030 :",1
"Hush money /","Parker, Robert B.,","0399144587 (acidfree paper) | 9780399144585 (acidfree paper)",1
"Hundred-dollar baby /","Parker, Robert B.,",0399153764,1
"Robert B. Parker's Killing the blues /","Brandman, Michael.","0399157840 | 9780399157844 (hb",1
"Hugger mugger /","Parker, Robert B.,","0399145877 (alk. paper)",1
Rudderless,"Crudup, Billy","9786315802621 : DVD | 6315802621 : DVD",1
"Great migrations.  ","Marsh, Laura F.","9781426307423 (lib. bdg. : alk. paper) | 142630742X (lib. bdg. : alk. paper)",1
"Favorite fairy tales",,"1555925987 | 9781555925987",1
"Diamond of Jeru","L'Amour, Louis,","9781101914083 | 1101914084 | 9781101914106 | 1101914106",1
"What happens when I flush the toilet? /","Asimov, Isaac,",0836808010,1
"Alligators are not pets! /","Harasymiw, Mark,","9781433992780 : LIB | 14339927",1
"My life as a man /","Roth, Philip.",0030126460,1
"When she was good.","Roth, Philip.",,1
"Consumer reports buying guide.",,,1
"The irregulars :","Conant, Jennet.","9780743294584 : | 0743294580 :",1
"The front /","Cornwell, Patricia Daniels.","0399154183 | 9780399154188",1
"By the light of the moon /","Koontz, Dean R.",0553801430,1
"Civilian warriors :","Prince, Erik,","9781591847212 : HRD | 15918472",1
"Pi in the sky /","Mass, Wendy,","9780316089166 (hbk.) | 0316089168 (hbk.)",1
"Every soul a star :","Mass, Wendy,","9780316002561 (lib. bdg.) : | ",1
"The original adventures of Hank the Cowdog /","Erickson, John R.,","0877191301 (pbk.) : | 9780877191308 (pbk.) | 087719131X : | 9780877191315 | 0877191328 : | 9780877191322",1
"Dreams of joy :","See, Lisa.","9781400067121 : | 140006712X :",1
"Under the influence :","Maynard, Joyce,","9780062257642 (hardcover) | 0062257641 | 9780062257680 | 0062257684 | 0062411535 | 9780062411532",1
"Knights of the ruby wand /","Abbott, Tony.","9780545098861 (pbk.) | 0545098866 (pbk.)",1
"Count your way through the Arab world /","Haskins, James,","0876143044ib. bdg.) :",1
"Buckle and Squash :","Courtauld, Sarah,","9781250052773 | 1250052777",1
"Gilbert Goldfish wants a pet /","DiPucchio, Kelly","9780803733947 (lib. bdg.) : | 0803733941 (lib. bdg.) :",1
"The longest ride /","Sparks, Nicholas.","9781455520657 | 1455520659",1
"Rosencrantz and Guildenstern are dead /","Stoppard, Tom.","0812473175 | 9780812473179",1
"Baby Badger's wonderful night /","Saunders, Karen","9781606841723 : | 1606841726 :",1
"A nest is noisy /","Aston, Dianna Hutts,","9781452127132 : SAL | 1452127131 : SAL",1
"I, Q /","Smith, Roland,","9781585363254 (pbk.) : | 15853",1
"The White House /","Smith, Roland,","9781585364565 (pbk.) : | 1585364568 (pbk.) :",1
"Three wishes :","Delinsky, Barbara.",0684845075,1
"Jiu ge tai yang","Ci Bulag,","9787880933864 (case) | 7880933867 (case)",1
"Bone /","Smith, Jeff,","9780439706278 (set) | 04397062",1
"Bone /","Smith, Jeff,","9780439706278 (set) | 04397062",1
"Pie in the sky /","Ehlert, Lois.","0152165843 (lib. bdg.) :",1
"Chasing Pluto /",,"9781627894517 : DVD | 1627894519 : DVD",1
"Written by herself :",,"0679736336 (v. 1)",1
"Finding zero :","Aczel, Amir D,","9781137279842 : HRD | 1137279842 : HRD",1
"Murphy in the city /","Provensen, Alice","9781442419711 : SAL | 1442419717 : SAL",1
"Inch by inch /","Lionni, Leo,",0785757589,1
"A tale dark & Grimm /","Gidwitz, Adam.","9780525423348 (lib. bdg.) : | 0525423346 (lib. bdg.) :",1
"The nature of Vermont :","Johnson, Charles W.,","0874511828 :",1
"Natural communities of New Hampshire /","Sperduto, Daniel D.","0971967539 (pbk.)",1
"Plague ship :","Cussler, Clive","9780399154973 : | 0399154973 :",1
"In the dark places :","Robinson, Peter,","9780062240545 : HRD | 0062240544 : HRD | 9781444704969 : HRD",1
"Bloodfire Quest /","Brooks, Terry.","9780345523501 (hardcover : alk",1
"Shadow divers :","Kurson, Robert.","0375508589 :",1
"A study in scarlet","Doyle, Arthur Conan, Sir.","9781400115136 : | 1400115132 :",1
"Die of shame /","Billingham, Mark,","9780802125255 | 0802125255",1
"Eldercare 101 :","Saavedra, Mary Jo,","9781442265462 (cloth : alk. paper) | 1442265469 (cloth : alk. paper)",1
"Super brain :","Chopra, Deepak.","9780307956828 : | 0307956822",1
"A picture book of Sacagawea /","Adler, David A.","082341485X | 9780823414857 | 0823416658 (pbk.) | 9780823416653 (pbk.)",1
"A picture book of Florence Nightingale /","Adler, David A.","0823409651 (lib. bdg.) | 9780823409655 (lib. bdg.)",1
"Who says women can't be doctors? :","Stone, Tanya Lee.","9780805090482 : SAL | 08050904",1
"The bravest woman in America /","Moss, Marissa.","9781582463698 : | 1582463697 :",1
"Brave girl :","Markel, Michelle.","9780061804427 : | 0061804428 :",1
"Dolley Madison saves George Washington /","Brown, Don.","9780618411993 : | 0618411992 :",1
"The right address /","Karasyov, Carrie,","0767917219 :",1
"Foundling /","Cornish, D. M.","9780399246388 : | 039924638X :",1
"The Milepost 2016 :","Valencia, Kris (EDT)","9781892154354 : PAP | 1892154358 : PAP",1
"The blue last :","Grimes, Martha.","067003004X (alk. paper)",1
"Biting the moon /","Grimes, Martha.","0805056211 (acidfree paper) | 9780805056211 (acidfree paper)",1
"The lay of the land /","Ford, Richard,","0679454683 :",1
"Sheep in a shop /","Shaw, Nancy","0395536812 :",1
"Little Pim, fun with languages.",,"9781935643012 | 1935643010",1
"Traveling the freedom road :","Osborne, Linda Barrett,","9780810983380 | 0810983389",1
"Sojourner Truth's step-stomp stride /","Pinkney, Andrea Davis.","9780786807673 (lib. bdg.) : | ",1
"Frederick Douglass :","Miller, William,","1880000172 : | 9781880000175 | 1880000423 (pbk.) | 9781880000427 (pbk.)",1
"The Grimm conclusion /","Gidwitz, Adam.","9780525426158 : HRD | 0525426159 : HRD",1
"Shadow of power","Martini, Steve,","9780061453069 | 0061453064",1
"The week.",,,1
"Maple syrup /","Stone, Lynn M.",1589521285,1
"The potter's field :","Peters, Ellis,","0892964197 :",1
"Some things go together /","Zolotow, Charlotte,",,1
"One thousand things /","Kovecses, Anna (ILT)","9781847807021 | 184780702X",1
"Seashore /","Parker, Steve.",9780756607210,1
"Darkness creeping :","Shusterman, Neal.","9780142407219 (pbk.) : | 0142407216 (pbk.) :",1
"Beware the power of the dark side! :","Angleberger, Tom","9781484709139 | 1484709136",1
"Guys read :",,"9780061963742 : | 0061963747 :",1
"Guys read :",,"9780061963766 : | 0061963763 :",1
"Angelina's baby sister /","Holabird, Katharine.",1584851325,1
"Hooray for Grandma Jo! /","McKean, Thomas.","0517578425 | 9780517578421 | 0517578433 (lib. bdg.) | 9780517578438 (lib. bdg.)",1
"Something queer at the birthday party /","Levy, Elizabeth.",0385299737,1
"We hold these truths /","Clements, Andrew,","9781480667310 : PBD | 1480667315 : PBD",1
"The wild Culpepper cruise /","Paulsen, Gary.","0440408830 (pbk.) :",1
"Knit together /","Dominguez, Angela N.","9780803740990 : SAL | 0803740999 : SAL",1
"Die young with me :","Rufus, Rob,","9781501142611 : HRD | 1501142615 : HRD",1
"The Comancheros /","Lodge, Stephen,","0786033932 : (paperback) | 9780786033935 : (paperback)",1
"The joy of signing :","Riekehof, Lottie L.","1607313618 | 9781607313618",1
"Cream puff murder /","Fluke, Joanne,","9780758210227 : | 0758210221 :",1
"Wedding cake murder /","Fluke, Joanne,","9781617732164 : HRD | 1617732168 : HRD",1
"Bon appétit.",,,1
"Kiplinger's personal finance.",,,1
"1001 movies you must see before you die /",,"9780764161513 : | 0764161512 :",1
"The Wrong Girl /","Ryan, Hank Phillippi.","9780765332585 : HRD | 0765332582 : HRD",1
"Before he finds her /","Kardos, Michael,","9780802123190 | 0802123198",1
"The girl who played with fire /","Larsson, Stieg,","9780307269980 : | 0307269981 :",1
"The tale of Holly How :","Albert, Susan Wittig.","9781587248337 : | 1587248336 :",1
"In a heartbeat /","Adler, Elizabeth",1568959419,1
"The jazz fly :","Gollub, Matthew.","9781889910178 : | 1889910171 :",1
"Guji Guji /","Chen, Zhiyuan,","1929132670 (hbk.) :",1
"The rain came down /","Shannon, David,",0439050219,1
"In the rain with Baby Duck /","Hest, Amy.","1564025322 :",1
"Home for a bunny /","Brown, Margaret Wise,","0307105466 :",1
"What's the matter, Bunny Blue? /","Smee, Nicola.","9781906250911 : | 190625091X :",1
"Forever friends /","Berger, Carin.","9780061915284 : | 0061915289 :",1
"El perro y el gato.",,"0780678273 | 9780780678279",1
"Toddler time /","Simon, Francesca.","0531302512 (alk. paper)",1
"North country spring /","Lindbergh, Reeve.","0395828198 | 0316527106",1
"Cold little duck, duck, duck /","Peters, Lisa Westberg.","0688161782 (trade : alk. paper) | 9780688161781 (trade : alk. paper) | 0688161790 (lib. bdg. : alk. paper) | 9780688161798 (lib. bdg. : alk. paper) | 0688174868 (lib. bdg. : alk. paper) | 9780688174866 (lib. bdg. : alk. paper)",1
"Dream lake","Kleypas, Lisa.","9781441847737 : | 1441847731 :",1
"1105 Yakima Street","Macomber, Debbie.","9781441805911 : | 1441805915 :",1
"My cousin Momo /","OHora, Zachariah,","9780803740112 : SAL | 0803740115 : SAL",1
"Kate and the beanstalk /","Osborne, Mary Pope.","0689825501 | 9780689825507",1
"Hannah's night /","Sakai, Komako,","9781877579547 : HRD | 1877579548 : HRD",1
"Mr. Bear's vacation /","Gliori, Debi.","0531302555 (trade : alk. paper)",1
"The Incas remembered",,1569943214,1
"Cooking the South American way /","Parnell, Helga.","0822509253 | 9780822509257",1
"The Incas / ","Corrick, James A.",1560068507,1
"Lost city :","Lewin, Ted.","0399233024 :",1
"Stepford wives",,"1415703655 :",1
"Discovery girls (ceased publication).",,,1
"The $5 dinner mom breakfast and lunch cookbook :","Chase, Erin","9780312607340 (pbk.) : | 03126",1
"Among the mad","Winspear, Jacqueline,","9781427206053 :",1
"Saving the world and other extreme sports /","Patterson, James,","9780316155601 : | 0316155608 :",1
"Look! Look! Look! /","Wallace, Nancy Elizabeth.","0761452826 (lib. bdg.) :",1
"Forever peace /","Haldeman, Joe W.",0441004067,1
"Silent house /","Pamuk, Orhan,","9780307700285 : | 0307700283 :",1
"Tomie dePaola's front porch tales & North Country whoppers.","DePaola, Tomie,","9780399247545 : | 0399247548 :",1
"Emily Dickinson is dead :","Langton, Jane.",0312244347,1
"Bones :","Kellerman, Jonathan.","0345495136 | 9780345495136 (al",1
"Cartboy and the time capsule /","Campbell, L. A.,","9780765333179 : HRD | 0765333171 : HRD",1
"Innovations in global mental health","Drake, Robert E.,",,1
"Blackwater Ben /","Durbin, William,","0385729286 :",1
"The bamboo sword /","Preus, Margi.","9781419708077 : HRD | 1419708074 : HRD",1
"The complete works of William Shakespeare :","Shakespeare, William",,1
"The witches of Worm /","Snyder, Zilpha Keatley.",,1
"Tiny Titans.","Baltazar, Art.","9781401228927 (pbk) | 1401228925 (pbk)",1
"Family dance","Zanes, Dan.",,1
"The walrus and the carpenter /","Carroll, Lewis,",0805000712,1
"Ramona the brave /","Cleary, Beverly.","9780688220150 : | 0688220150 :",1
"Front runner /","Francis, Felix","9780399168239 : HRD | 0399168230 : HRD",1
"Painted ladies /","Parker, Robert B.,","0399156852 | 9780399156854",1
"Night passage /","Parker, Robert B.,","0399143041 (alk. paper)",1
"Melancholy baby /","Parker, Robert B.,",0399152180,1
"Play dirty","Brown, Sandra,","0743561465 | 9780743561464 (co",1
"One piece.","Oda, Eiichiro","9781421536286 : | 1421536285 :",1
"Witch wraith :","Brooks, Terry.","9780345523532 : | 0345523539 :",1
"Mark of the lion :","Arruda, Suzanne Middendorf,","0451217489 | 9780451217486",1
"One way or another /","Adler, Elizabeth","9781250058188 | 125005818X",1
"The new Oxford book of English verse, 1250-1950 /","Gardner, Helen Louise,",0198121369,1
"The grapes of wrath /","Steinbeck, John,","9781410407856 (hardcover : lg print :alk. paper) | 1410407853",1
"The Coroner's Lunch.","Cotterill, Colin.","9781569474181 (pbk.) : | 15694",1
"A scandal in Belgravia /","Barnard, Robert.","0684193221 :",1
"Fire and ice /","Jance, Judith A.","0061239224 | 9780061239229",1
"The copper scroll /","Rosenberg, Joel C.,","1414303467 :",1
"What the robin knows :","Young, Jon,","9780547451251 : | 0547451253 :",1
"Learn mountain biking in a weekend /","Bull, Andy.","0679416765 :",1
"To die for /","Maynard, Joyce,",0525933964,1
"I am Pilgrim :","Hayes, Terry,","9781439177723 : HRD | 14391777",1
"The horn book magazine.",,,1
"The proud tower :","Tuchman, Barbara Wertheim.","9780345405012 (pbk.) : | 03454",1
"The prize winner of Defiance, Ohio :","Ryan, Terry,","9780743273930 | 0743273931 (pb",1
"Edgar Allan Poe, a critical biography,","Quinn, Arthur Hobson,",,1
"The prodigal son /","McCullough, Colleen,","9781451668759 : | 1451668759 :",1
"Ruby Bridges",,0788851276,1
"A night to remember.","Lord, Walter,","1568656475 | 9781568656472",1
"Blue smoke / ","Roberts, Nora",0399153063,1
"Moving day /","Cabot, Meg.","9780545039475 : | 0545039479 :",1
"Death be not proud;","Gunther, John,",,1
"The nourished kitchen :","McGruther, Jennifer.","9781607744689 : PAP | 16077446",1
Glee.,,,1
"The well-rounded pregnancy cookbook :","Gurwitz, Karen.","9780307351814 (pbk.) : | 03073",1
"The milk-free kitchen :","Kidder, Beth.","0805012559 (alk. paper)",1
"babushka :","Casey, Dawn,","9781680991888 | 1680991884",1
"A place in the country /","Adler, Elizabeth","0312668368 | 9780312668365",1
"Broken prey /","Sandford, John,",0399152725,1
"Coastliners :","Harris, Joanne,","0060198125 :",1
"Long time no see /","Isaacs, Susan,","0060195703 (acidfree paper)",1
"The unquiet dead /","Khan, Ausma Zehanat.","9781250055118 : HRD | 1250055113 : HRD",1
"Temple Grandin",,"9780780661332 : | 0780661338 :",1
"Return to sender /","Michaels, Fern.","0758212739 | 9780758212733",1
"Tuesday's child /","Michaels, Fern","9780758274793 | 0758274793",1
"10 hungry rabbits :","Lobel, Anita.","9780375868641 : | 037586864X :",1
"The aunts go marching /","Manning, Maurie J.","1590780264 :",1
"A passion for leadership :","Gates, Robert Michael,","9780307959492 : HRD | 030795949X : HRD",1
"Master of ceremonies :","Grey, Joel,","9781250057235 : HRD | 125005723X : HRD",1
"The big dark /","Philbrick, W. R.","9780545789752 : HRD | 0545789753 : HRD",1
"The mitten :","Brett, Jan,",039921920X,1
"VH1 Storytellers","Keys, Alicia.","9786315096952 : CD | 631509695",1
"Platinum /","Lambert, Miranda","9786315485466 : CD | 631548546",1
"The power of intention :","Dyer, Wayne W.","1401902154 :",1
"A thousand names for joy :","Katie, Byron.","0307339238 :",1
"Manners mash-up :",,"9780803734807 (lib. bdg.) : | ",1
"Skunk girl /","Karim, Sheba.","9780374370114 : SAL | 0374370117 : SAL",1
Saraband,,,1
"The good night",,,1
"Cloudland /","Burningham, John.","0517709295(GLB) | 0517709287",1
"Come away from the water, Shirley /","Burningham, John","0690013604 | 0690013612",1
"Edward in deep water /","Wells, Rosemary.","0803718837 | 0803718829",1
"Snarlyhissopus /","MacDonald, Alan,","1589250214 :",1
"Hello in there! :","Witek, Jo.","9781419703713 | 1419703714",1
"The burglar who studied Spinoza :","Block, Lawrence.","0525941800 (acidfree paper)",1
"Simply curtains :","Barker, Linda.",0517159880,1
"Queenan country :","Queenan, Joe.","0805069801 :",1
"Cat o'nine tales and other stories /","Archer, Jeffrey,","0312362641 | 9780312362645",1
"The last chronicle of Barset /","Trollope, Anthony,","9780679443667 : | 0679443665 :",1
"Orhan's inheritance :","Ohanesian, Aline.","9781616203740 : HRD | 1616203749 : HRD",1
"Brick lane :","Ali, Monica,","0743243307 :",1
"Bitter sweets /","Farooki, Roopa.","9780312360528 : | 0312360525 :",1
"Murder at Marble House :","Maxwell, Alyssa,","9780758290847 (trade paperback) | 0758290845 (trade paperback)",1
"When the music stopped /","Ogilvie, Elisabeth,",0070477922,1
"Dana's valley /","Oke, Janette,","0764225146 (alk. paper) | 0764224514 (pbk. : alk. paper)",1
"Rapunzel /","Ehrlich, Amy,","0803706545 (hard)",1
"Double Cross","Macintyre, Ben,","9780307990433 : | 0307990435 :",1
"The total tragedy of a girl named Hamlet /","Dionne, Erin,","9780803732988 : | 0803732988 :",1
"The white tiger :","Adiga, Aravind.","9781416562597 : | 1416562591 :",1
"How the light gets in","Penny, Louise.","9781427233011 | 1427233012",1
"The clue of the dancing puppet /","Keene, Carolyn.",0448095394,1
"On the banks of Plum Creek :","Wilder, Laura Ingalls,",,1
"Hunted /","Robards, Karen.","9781451678710 (hbk.) | 1451678",1
"The perfect witness /","Johansen, Iris,","9781250020055 (hbk.) | 1250020050 (hbk.)",1
"Stone cold /","Parker, Robert B.,","0399150870 (acidfree paper)",1
"Potshot /","Parker, Robert B.,","0399147101 (acidfree paper)",1
"Perish twice /","Parker, Robert B.,","0399146687 (acidfree paper)",1
"Perchance to dream :","Parker, Robert B.,","0399135804 (alk. paper) :",1
"Murder rooms",,"078860726X :",1
"Song of Susannah /","King, Stephen,",1880418592,1
