id,title,author,isbn,annual circs
2091,Kitten's first full moon /,"Henkes, Kevin,",9780060588281,107
2092,Science friction :,"Shermer, Michael.",9780805077087,14
2093,Lemons are not red /,"Seeger, Laura Vaccaro.",9781596430082,66
2094,Odd boy out :,"Brown, Don,",9780618179992,119
2095,Well at the end of the world /,"San Souci, Robert D.",9781587172120,30
2096,Ten little New Yorkers /,"Friedman, Kinky.",9780743246033,33
2097,Second touch /,"Thoene, Bodie,",9780842375092,14
2098,Four friends in autumn /,"DePaola, Tomie,",9780689859809,78
2099,Jazzy Miz Mozetta /,"Roberts, Brenda C.",9780374336745,42
2100,The bird man and the lap dancer :,"Hansen, Eric",9780375421266,21
2101,Goggles! /,"Keats, Ezra Jack.",9780670880621,39
2102,Lucky leaf /,"O'Malley, Kevin,",9780802789242,46
2103,Do you have a hat? /,"Spinelli, Eileen.",9780689862533,91
2104,The living trust kit :,"Rolcik, Karen Ann.",9781572484498,35
2105,"Wizard's holiday : Young wizards, bk. 07 /","Duane, Diane.",9780152047719,43
2106,The real mother ,"Michael, Judith.",9780060759391,45
2107,Wait until midnight ,"Quick, Amanda.",9780786273331,59
2108,"The letter, the witch, and the ring /","Bellairs, John.",9780142402610,22
2109,"The Zac files, bk. 09 : The volcano goddess will see you now /","Greenburg, Dan.",9780448415598,50
2110,Robert's rules of order newly revised /,"Robert, Henry M.",9780738203072,15
2111,"The Zac files, bk. 13 : The misfortune cookie /","Greenburg, Dan.",9780448417486,87
2112,"The Zac files, bk. 18 : How I fixed the year 1000 problem /","Greenburg, Dan.",9780448420349,109
2113,"The Zac files, bk. 22 : This body's not big enough for both of us /","Greenburg, Dan.",9780448421766,55
2114,"The Zac files, bk. 25 : Trapped in the museum of unnatural history /","Greenburg, Dan.",9780448426327,79
2115,"The Zac files, bk. 26 : Me and my mummy /","Greenburg, Dan.",9780448426334,86
2116,I have a dream /,"King, Martin Luther,",9780590205177,5
2117,Encyclopedia Brown keeps the peace /,"Sobol, Donald J.,",9780553151800,76
2118,Lizzie Bright and the Buckminster boy /,"Schmidt, Gary D.",9780618439294,26
2119,Macbeth :,"Shakespeare, William,",9780393977868,16
2120,A changed man :,"Prose, Francine,",9780060196745,26
2121,English vocabulary /,"Hunt, Martin,",9780340799963,29
2122,Wedding ring /,"Richards, Emilie,",9780778320630,48
2123,War trash ,"Jin, Ha,",9780786271887,13
2124,Dark justice ,"Higgins, Jack,",9780786266326,54
2125,Country living :,"Proeller Hueston, Marie.",9781588163943,15
2126,Cold service /,"Parker, Robert B.,",9780399152405,57
2127,Lost Lake /,"Margolin, Phillip.",9780060735029,39
2128,Cross your heart and hope to die :,"Martin, Nancy,",9780451213952,43
2129,Blackthorn winter /,"Challis, Sarah.",9780312324568,22
2130,March :,"Brooks, Geraldine.",9780670033355,2
2131,March :,"Brooks, Geraldine.",9780670033355,118
2132,We should never meet :,"Phan, Aimee.",9780312322663,12
2133,"Start late, finish rich :","Bach, David.",9780375434648,48
2134,Jim Tolpin's woodworking wit & wisdom :,"Tolpin, Jim,",9781558707191,8
2135,The Magdalen martyrs /,"Bruen, Ken.",9780312316457,40
2136,Peach cobbler murder /,"Fluke, Joanne,",9780758201546,73
2137,Peach cobbler murder /,"Fluke, Joanne,",9780758201546,71
2138,Excursion to Tindari /,"Camilleri, Andrea.",9780143034605,44
2139,Jamaica /,"Sheehan, Sean,",9780761417859,30
2140,The return of the king /,"Tolkien, J. R. R.",9780618260553,32
2141,The two towers /,"Tolkien, J. R. R.",9780618260591,64
2142,Paper doll /,"Parker, Robert B.,",9780399138188,21
2143,Swine divine /,"Carr, Jan.",9780823414345,87
2144,Hong qiang nei wai 紅牆內外:,"Quan, Yanchi權延赤.",9789622574687,38
2145,Rules of engagement /,"Alexander, Bruce,",9780399152429,40
2146,The tea house on Mulberry Street /,"Owens, Sharon,",9780399152658,73
2147,Snobs :,"Fellowes, Julian.",9780312336929,44
2148,As hot as it was you ought to thank me :,"Kincaid, Nanci.",9780316009140,28
2150,A day in the life of a firefighter /,"Adamson, Heather,",9780736822831,124
2151,Firefighters to the rescue! /,"Kalman, Bobbie,",9780778720966,63
2152,What does a police officer do? /,"Lowenstein, Felicia.",9780766025417,101
2153,What does a firefighter do? /,"Schmidt, Erin.",9780766025394,83
2154,Catwoman :,"Beatty, Scott,",9780756603830,82
2155,"Drowned Wednesday : The keys to the kingdom, bk. 3 /","Nix, Garth.",9780439700863,64
2156,Circle unbroken :,"Raven, Margot Theis.",9780374312893,28
2157,Spirited /,"Holder, Nancy.",9780689870637,19
2158,The atlas of Middle-earth /,"Fonstad, Karen Wynn.",9780618126996,38
2159,With no one as witness /,"George, Elizabeth,",9780060545604,4
2160,With no one as witness /,"George, Elizabeth,",9780060545604,44
2161,Bound /,"Napoli, Donna Jo,",9780689861758,74
2162,Bird /,"Johnson, Angela,",9780803728479,19
2163,The Schopenhauer cure :,"Yalom, Irvin D.,",9780066214412,24
2165,So B. It :,"Weeks, Sarah.",9780066236223,29
2166,Mary Jane 2 /,"O'Brien, Judith.",9780785114338,42
2167,The Shamer's daughter /,"Kaaberbol, Lene.",9780805075410,53
2168,Confessions of a Not It Girl /,"Kantor, Melissa.",9780786818372,31
2169,The old Willis place :,"Hahn, Mary Downing.",9780618430185,25
2170,Men in black :,"Levin, Mark R.",9780895260505,36
2171,Living through breast cancer :,"Kaelin, Carolyn.",9780071444637,21
2172,The first counsel /,"Meltzer, Brad.",9780446527286,89
2173,The perennial gardener's design primer /,"Cohen, Stephanie,",9781580175432,68
2174,"Lost boy, lost girl :","Straub, Peter,",9781400060924,29
2175,The everything poker strategy book /,"Wenzel, John.",9781593371401,18
2176,Ireland :,"Delaney, Frank,",9780060563486,61
2177,Me & Emma /,"Flock, Elizabeth.",9780778320821,43
2178,Deviant way :,"Montanari, Richard.",9780684803579,42
2179,The serpent on the crown /,"Peters, Elizabeth.",9780060591786,21
2180,The Inn at Lake Devine :,"Lipman, Elinor.",9780679456933,96
2181,Happiness :,"Layard, P. R. G.",9781594200397,24
2182,Secrets & mysteries of the world /,"Browne, Sylvia.",9781401900854,27
2183,Spin /,"Wilson, Robert Charles,",9780765309389,47
2184,A shrine of murders /,"Grace, C. L.",9780312093884,54
2185,Betsy-Tacy /,"Lovelace, Maud Hart,",9780060244156,43
2186,Leave the office earlier :,"Stack, Laura.",9780767916264,19
2187,Miss Julia's school of beauty /,"Ross, Ann B.",9780670033881,26
2188,Saturday /,"McEwan, Ian.",9780385511803,61
2189,Saturday /,"McEwan, Ian.",9780385511803,51
2190,The red hat club rides again /,"Smith, Haywood,",9780312316914,34
2191,Essays & lectures /,"Emerson, Ralph Waldo,",9780940450158,45
2192,Incidental findings :,"Ofri, Danielle.",9780807072660,24
2193,The resistant learner :,"Greene, Lawrence J.",9780312319199,25
2194,How to enjoy Shakespeare /,"Fallon, Robert Thomas.",9781566636186,13
2195,The mermaid chair /,"Kidd, Sue Monk.",9780670033942,15
2196,The chairman :,"Frey, Stephen W.",9780345457608,47
2197,Dead of night /,"White, Randy Wayne.",9780399152443,38
2198,Extremely loud & incredibly close /,"Foer, Jonathan Safran,",9780618329700,14
2199,Extremely loud & incredibly close /,"Foer, Jonathan Safran,",9780618329700,29
2200,Willful blindness :,"Rubin, Trudy.",9781588220172,19
2201,The complete book of woodworking.,,9781890621353,26
2202,Gap Creek :,"Morgan, Robert,",9781565122963,23
2203,Three plums in one /,"Evanovich, Janet.",9780743216395,40
2204,Three plums in one /,"Evanovich, Janet.",9780743216395,65
2205,Sixteen acres :,"Nobel, Philip.",9780805074949,4
2206,This royal breed /,"Saxton, Judith,",9780312070946,42
2207,Mrs. Watson wants your teeth /,"McGhee, Alison,",9780152049317,79
2208,The glass castle :,"Walls, Jeannette.",9780743247535,24
2209,Courtroom 302 :,"Bogira, Steve.",9780679432524,26
2210,Elsa Schiaparelli ;,"White, Palmer.",9780847807529,6
2211,Where do chicks come from? /,"Sklansky, Amy E.",9780060288921,57
2212,Where do chicks come from? /,"Sklansky, Amy E.",9780060288921,68
2213,Maritcha :,"Bolden, Tonya.",9780810950450,14
2214,Candle for a corpse :,"Granger, Ann.",9780312142926,86
2215,Season of the snake /,"Davis, Claire,",9780312332822,20
2216,Fear and trembling /,"Nothomb, Amélie.",9780312272180,26
2217,Boogaloo on 2nd Avenue :,"Kurlansky, Mark.",9780345448187,27
2218,The Kingfisher history encyclopedia.,,9780753457849,66
2219,The mommy fund /,"Jacob, Madeleine K.",9780452285767,31
2220,The teed-off ghost :,"Tyler, Lee,",9781564743893,21
2221,Witch hunt ,"Rankin, Ian.",9780786269778,22
2222,Vanishing acts /,"Picoult, Jodi,",9780743454544,31
2223,Vanishing acts /,"Picoult, Jodi,",9780743454544,31
2224,Vanishing acts /,"Picoult, Jodi,",9780743454544,35
2225,Death of the party :,"Hart, Carolyn G.",9780060004767,33
2226,No place like home /,"Clark, Mary Higgins.",9780743264891,57
2227,Revenge of the wannabes : a Clique novel /,"Harrison, Lisi.",9780316155137,18
2228,Revenge of the wannabes : a Clique novel /,"Harrison, Lisi.",9780316155137,12
2229,Exile's return /,"Feist, Raymond E.",9780380977109,39
2230,The goodbye body /,"Hess, Joan.",9780312313043,25
2231,Two-dollar bill /,"Woods, Stuart.",9780399152511,43
2233,Fear street.,"Stine, R. L.",9780671868406,
2234,Lost in the forest ,"Miller, Sue,",9780375435232,45
2235,Diamond life :,"Smith, Charles R.,",9780439431804,66
2236,Vera goes to the dentist /,"Rosenberry, Vera.",9780805066685,62
2237,Peedie /,"Dunrea, Olivier.",9780618356522,79
2238,Ernest L. Thayer's Casey at the bat :,"Thayer, Ernest Lawrence,",9781929766000,44
2239,The mixed-up chameleon /,"Carle, Eric.",9780690043969,105
2240,Dumpy and the firefighters /,"Edwards, Julie,",9780060526818,76
2241,Naptime for Slippers /,"Clements, Andrew,",9780525472872,56
2242,Luke goes to bat /,"Isadora, Rachel.",9780399236044,67
2243,H is for home run :,"Herzog, Brad.",9781585362196,53
2244,Fat girl :,"Moore, Judith,",9781594630095,19
2245,Between good and evil :,"Depue, Roger L.",9780446532648,19
2246,Ocean counting :,"Pallotta, Jerry.",9780881061505,63
2247,True believer /,"Sparks, Nicholas.",9780446532433,106
2248,True believer /,"Sparks, Nicholas.",9780446532433,108
2249,The chairman ,"Frey, Stephen W.",9780375434792,55
2250,True believer ,"Sparks, Nicholas.",9780446578295,79
2251,Rockville Pike :,"Coll, Susan.",9780743244770,31
2252,Expressing the visual language of the landscape /,,9781929834167,28
2253,Expressing the visual language of the landscape /,,9781929834167,30
2254,Pajamas anytime /,"Hayles, Marsha.",9780399238710,85
2255,Shredder man. Meet The Gecko /,"Van Draanen, Wendelin.",9780375823534,45
2256,The Color atlas of human anatomy /,,9780517319345,76
2257,The image of Christ /,"Finaldi, Gabriele.",9780300083651,14
2258,Leaving the shallows :,"Baglio, Ben M.",9780439446167,44
2259,The president's assassin /,"Haig, Brian.",9780446576673,63
2260,Maniac Magee :,"Spinelli, Jerry.",9780316809061,19
2261,Lara and the gray mare /,"Duey, Kathleen.",9780142402306,31
2262,The perfect wizard :,"Yolen, Jane.",9780525469551,19
2263,Shadow life :,"Denenberg, Barry.",9780439416788,11
2264,The headmaster's wife /,"Haddam, Jane,",9780312313142,31
2265,All the dead fathers /,"Walker, David J.,",9780312334543,28
2266,Sick of shadows /,"Chesney, Marion.",9780312329648,46
2267,The other woman /,"Green, Jane,",9780670034048,76
2268,Best enemies /,"Leverich, Kathleen.",9780688158538,30
2269,Commander Toad and the voyage home /,"Yolen, Jane.",9780399231223,91
2270,Good luck Charlie /,"Kramer, Jennifer E.",9780516217222,98
2271,Shelf life /,"Corbet, Robert,",9780802789594,62
2272,Casey at the bat :,"Thayer, Ernest Lawrence,",9780689854941,51
2273,The story of Britain :,"Fraser, Rebecca.",9780393060102,40
2274,Forbidden fruit :,"DeRamus, Betty.",9780743482639,11
2275,Sweetness and light :,"Ellis, Hattie.",9781400054053,15
2276,The fine art of small talk /,"Fine, Debra.",9780971132221,38
2277,Given up for dead :,"Whitlock, Flint.",9780813342887,17
2278,The road to reality :,"Penrose, Roger.",9780679454434,2
2279,Halo. First strike /,"Nylund, Eric S.",9780345467812,37
2281,"Drums, girls, & dangerous pie /","Sonnenblick, Jordan.",9780976103011,62
2282,Prince of fire ,"Silva, Daniel,",9780786273713,79
2283,Company man /,"Finder, Joseph.",9780312319168,64
2284,The tragedy of King Lear /,"Shakespeare, William,",9780743452946,29
2285,Olivia Kidney /,"Potter, Ellen,",9780399238505,48
2286,Seven wheels of power /,"Barnes, Dawn,",9780439639354,35
2287,Your guide to cemetery research /,"Carmack, Sharon DeBartolo,",9781558705890,26
2288,The wing shop /,"Woodruff, Elvira.",9780823408252,53
2289,Rhymes with witches /,"Myracle, Lauren,",9780810958593,30
2290,Rhymes with witches /,"Myracle, Lauren,",9780810958593,65
2291,The inquest /,"Dando-Collins, Stephen.",9781416504412,27
2292,Blood from a stone /,"Leon, Donna.",9780871138873,47
2293,The tomorrow file /,"Sanders, Lawrence,",9780399115110,61
2294,Chore whore :,"Howard, Heather H.",9780060723910,37
2295,In the company of liars /,"Ellis, David,",9780399152474,47
2296,The history of love /,"Krauss, Nicole.",9780393060348,35
2297,Evidence of harm :,"Kirby, David.",9780312326449,24
2298,Dark hero of the information age :,"Conway, Flo,",9780738203683,10
2299,Exploring ancient civilizations.,,9780761474562,
2300,Exploring ancient civilizations.,,9780761474562,
2301,Exploring ancient civilizations.,,9780761474562,
2302,Exploring ancient civilizations.,,9780761474562,
2303,Exploring ancient civilizations.,,9780761474562,
2304,Exploring ancient civilizations.,,9780761474562,
2305,Exploring ancient civilizations.,,9780761474562,
2306,Exploring ancient civilizations.,,9780761474562,2
2307,Exploring ancient civilizations.,,9780761474562,
2308,Exploring ancient civilizations.,,9780761474562,3
2309,"Gods, goddesses, and mythology /",,9780761475590,
2310,"Gods, goddesses, and mythology /",,9780761475590,
2311,"Gods, goddesses, and mythology /",,9780761475590,
2312,"Gods, goddesses, and mythology /",,9780761475590,
2313,"Gods, goddesses, and mythology /",,9780761475590,
2314,Motion /,"Farndon, John.",9780761414711,15
2315,Weather /,"Farndon, John.",9780761410898,31
2316,Magnetism /,"Farndon, John.",9780761413431,21
2317,Winning /,"Welch, Jack,",9780060753948,54
2318,A deadly bouquet /,"Harrison, Janis",9780312284220,54
2319,Gravity /,"Farndon, John.",9780761413400,27
2320,The human body /,"Farndon, John.",9780761413394,34
2321,"Solids, liquids, and gases /","Farndon, John.",9780761413387,36
2322,"Solids, liquids, and gases /","Farndon, John.",9780761413387,37
2323,Light and optics /,"Farndon, John.",9780761410904,10
2324,The bookworm's feast :,"Lewis, J. Patrick.",9780803716926,29
2325,New York /,"Paulson, Timothy J.",9780516245751,18
2326,Maryland /,"Burgan, Michael.",9780516245713,5
2327,Rhode Island /,"Doak, Robin S.",9780516245782,11
2328,Delaware /,"Worth, Richard.",9780516245690,16
2329,New Hampshire /,"Teitelbaum, Michael.",9780516245737,17
2330,The ancient Maya /,"Perl, Lila.",9780531123812,16
2331,The ancient Kushites /,"Sonneborn, Liz.",9780531123805,8
2332,The Vikings /,"Schomp, Virginia.",9780531123829,13
2333,Buoyancy /,"Farndon, John.",9780761414674,23
2334,Buoyancy /,"Farndon, John.",9780761414674,13
2335,The angel experiment :,"Patterson, James,",9780316155564,133
2336,Octopuses /,"Jango-Cohen, Judith.",9780761416142,100
2337,Butterflies /,"Schwabacher, Martin.",9780761416180,92
2338,The Icarus agenda /,"Ludlum, Robert,",9780394543970,53
2339,Beetles /,"Derzipilski, Kathleen.",9780761417514,49
2340,Hawks & falcons /,"Mudd-Ruth, Maria.",9780761416166,68
2341,Depression /,"Roy, Jennifer Rozines,",9780761418009,15
2342,Alzheimer's disease /,"Brill, Marlene Targ.",9780761417996,15
2343,Heart disease /,"Haney, Johannah.",9780761418016,14
2344,Heart disease /,"Haney, Johannah.",9780761418016,19
2345,Shrimp /,"Cohn, Rachel.",9780689866128,53
2346,The legend of Buddy Bush /,"Moses, Shelia P.",9780689858390,3
2347,The legend of Buddy Bush /,"Moses, Shelia P.",9780689858390,16
2348,The boyfriend list :,"Lockhart, E.",9780385732062,76
2349,The Land of Elyon #1 : The Dark Hills divide/,"Carman, Patrick.",9780439700931,46
2350,The Land of Elyon #1 : The Dark Hills divide/,"Carman, Patrick.",9780439700931,70
2351,Crank /,"Hopkins, Ellen.",9780689865190,4
2352,Crank /,"Hopkins, Ellen.",9780689865190,2
2353,Crank /,"Hopkins, Ellen.",9780689865190,6
2354,Crank /,"Hopkins, Ellen.",9780689865190,1
2355,Crank /,"Hopkins, Ellen.",9780689865190,2
2356,Clementina's cactus /,"Keats, Ezra Jack.",9780670885459,17
2357,The wedding /,"Steel, Danielle.",9780385314374,86
2358,The wedding /,"Steel, Danielle.",9780385314374,81
2359,Gaia's garden :,"Hemenway, Toby,",9781890132521,36
2360,Rhino and Mouse /,"Palmer, Todd Starr,",9780803713222,203
2361,Absolutely positively Alexander :,"Viorst, Judith.",9780689817731,84
2362,The complete stories /,"Hurston, Zora Neale.",9780060167325,32
2363,Strega Nona :,"DePaola, Tomie,",9780671662837,83
2364,Goldilocks and the three bears /,"Brett, Jan,",9780399220333,97
2365,The bloody chamber /,"Carter, Angela,",9780060107086,41
2366,Girl with a pearl earring /,"Chevalier, Tracy.",9780525945277,22
2367,After Dachau :,"Quinn, Daniel.",9781893956131,19
2368,Hilary Knight's Cinderella.,"Knight, Hilary.",9780375814228,41
